name,type,source,redshift,M500_Msun,M_bar_Msun,M_gas_Msun,M_star_Msun,sigma_kms,sigma2_kms2,Q1_MOND_kms2,Q1_cluster_kms2,IRS_closure,Q1_ref_kms2
PSZ2 G271.18-30.95,cluster,PSZ2_Planck2016,0.37,737321500000000.0,99538402500000.0,92165187500000.0,7373215000000.0,867.1897097107676,752017.9926282454,1259043.964768307,323913.2773159954,0.2572692347368528,1259043.964768307
PSZ2 G271.28-36.11,cluster,PSZ2_Planck2016,0.25,380730300000000.0,51398590500000.0,47591287500000.0,3807303000000.0,694.4945760153,482322.7161146713,904734.5326105362,261262.5182332213,0.2887725723029163,904734.5326105362
PSZ2 G271.53-56.57,cluster,PSZ2_Planck2016,0.3,677524500000000.0,91465807500000.0,84690562500000.0,6775245000000.0,842.8925194265565,710467.799305248,1206910.175319149,317082.507828498,0.2627225408424868,1206910.175319149
PSZ2 G271.60-12.50,cluster,PSZ2_Planck2016,0.062,350674400000000.0,47341044000000.0,43834300000000.0,3506744000000.0,675.5681449447331,456392.318464068,868289.3573596078,252783.222324468,0.2911278598336846,868289.3573596078
PSZ2 G272.08-29.06,cluster,PSZ2_Planck2016,0.097737,222193800000000.03,29996163000000.004,27774225000000.004,2221938000000.0005,579.5398829057176,335866.47587837285,691159.7117035306,206855.97843167285,0.2992882468826577,691159.7117035306
PSZ2 G272.08-40.16,cluster,PSZ2_Planck2016,0.0589,663699400000000.0,89599419000000.0,82962425000000.0,6636994000000.0,837.0738924072753,700692.7013498666,1194533.0195546714,315334.56017276656,0.2639814513376324,1194533.0195546714
PSZ2 G272.11-11.50,cluster,PSZ2_Planck2016,0.061,248166800000000.0,33502518000000.0,31020850000000.0,2481668000000.0,601.471806268472,361768.3337358584,730439.5612853544,217677.3540696584,0.2980087136663458,730439.5612853544
PSZ2 G272.16+33.47,cluster,PSZ2_Planck2016,0.1416,382550600000000.0,51644331000000.0,47818825000000.0,3825506000000.0,695.6084744105941,483871.1496718341,906894.7553291538,261754.0464739341,0.2886267066115423,906894.7553291538
PSZ2 G272.85+48.79,cluster,PSZ2_Planck2016,0.42,575468100000000.0,77688193500000.0,71933512500000.0,5754681000000.0,797.900136784904,636644.6282813685,1112302.9108890756,302515.47685721854,0.271972206397819,1112302.9108890756
PSZ2 G272.88+19.14,cluster,PSZ2_Planck2016,0.011054,82624200000000.0,11154267000000.0,10328025000000.0,826242000000.0,415.6515840617221,172766.2393330188,421469.4304650968,124792.8523927188,0.2960899257984341,421469.4304650968
PSZ2 G273.54-30.28,cluster,PSZ2_Planck2016,0.34537,563588000000000.0,76084380000000.0,70448500000000.0,5635880000000.0,792.3271574436383,627782.3244227159,1100761.712842642,300551.014480716,0.2730391246117777,1100761.712842642
PSZ2 G273.59+63.27,cluster,PSZ2_Planck2016,0.1339,553807500000000.0,74764012500000.0,69225937500000.0,5538075000000.0,787.6802675321385,620440.2038595013,1091168.607656706,298887.6624982513,0.2739151955077916,1091168.607656706
PSZ2 G273.69-68.38,cluster,PSZ2_Planck2016,0.32,360993800000000.0,48734163000000.0,45124225000000.0,3609938000000.0,682.1836583868521,465374.5437700694,880972.4314842673,255773.78212336937,0.2903311987781958,880972.4314842673
PSZ2 G274.73-32.20,cluster,PSZ2_Planck2016,0.2,336146700000000.0,45379804500000.0,42018337500000.0,3361467000000.0,666.0319949363139,443598.6182788461,850113.4211440774,248424.61710479608,0.2922252618603148,850113.4211440774
PSZ2 G275.64-49.09,cluster,PSZ2_Planck2016,0.469,443216000000000.0,59834159999999.99,55401999999999.99,4432159999999.999,730.8768102730616,534180.9117949248,976158.0982867924,276840.1730509248,0.283601778786442,976158.0982867924
PSZ2 G276.09-41.53,cluster,PSZ2_Planck2016,0.14,287802800000000.0,38853378000000.0,35975350000000.0,2878028000000.0,632.175008474357,399645.2413395534,786610.8889843741,232540.7478993534,0.295623606481721,786610.8889843741
PSZ2 G276.75-59.82,cluster,PSZ2_Planck2016,0.3432,448296300000000.0,60520000500000.0,56037037500000.0,4482963000000.0,733.6810297093695,538287.8533554006,981736.694154394,277997.3832049506,0.2831689849836976,981736.694154394
PSZ2 G277.38+47.07,cluster,PSZ2_Planck2016,0.1195,280771000000000.0,37904085000000.0,35096375000000.0,2807710000000.0,626.9425610687653,393056.9748794625,776941.9495281314,230035.29570296247,0.2960778419065572,776941.9495281314
PSZ2 G277.76-51.74,cluster,PSZ2_Planck2016,0.438,969260800000000.0,130850208000000.0,121157600000000.0,9692608000000.0,950.6605147890104,903755.414378906,1443553.1243349025,340981.7547917062,0.2362100493868619,1443553.1243349025
PSZ2 G278.33-41.53,cluster,PSZ2_Planck2016,0.12,336007900000000.0,45361066500000.0,42000987500000.0,3360079000000.0,665.9395773695717,443475.5207071637,849937.8907492796,248382.1097973137,0.2922356003899856,849937.8907492796
PSZ2 G278.58+39.16,cluster,PSZ2_Planck2016,0.3075,897132900000000.1,121112941500000.02,112141612500000.02,8971329000000.002,926.2778466366626,857990.6491698527,1388803.6153506078,337095.99907250266,0.2427240218462433,1388803.6153506078
PSZ2 G279.02+81.24,cluster,PSZ2_Planck2016,0.18,338477900000000.0,45694516500000.0,42309737500000.0,3384779000000.0,667.5804114655322,445663.6057724892,853056.1249073151,249136.0597576392,0.2920511939172911,853056.1249073151
PSZ2 G279.51-44.85,cluster,PSZ2_Planck2016,0.078558,169800300000000.0,22923040500000.0,21225037500000.0,1698003000000.0,529.4692203818377,280337.655331751,604201.3248245245,181747.950445301,0.3008069379822781,604201.3248245245
PSZ2 G279.79+39.09,cluster,PSZ2_Planck2016,0.29,611863900000000.0,82601626500000.0,76482987500000.0,6118639000000.0,814.5118763951901,663429.5967888135,1146937.788708596,308168.26137496345,0.2686878611977272,1146937.788708596
PSZ2 G280.17+47.83,cluster,PSZ2_Planck2016,0.1557,605530000000000.0,81746550000000.0,75691250000000.0,6055300000000.0,811.6690411223618,658806.6323164942,1140985.9033149297,307222.89542149426,0.2692609036876909,1140985.9033149297
PSZ2 G280.21+14.57,cluster,PSZ2_Planck2016,0.057987,177990600000000.0,24028731000000.0,22248825000000.0,1779906000000.0,537.916433865108,289354.08982215513,618601.5162001069,186008.9206642552,0.3006926362011768,618601.5162001069
PSZ2 G280.23-53.84,cluster,PSZ2_Planck2016,0.415,479224800000000.0,64695348000000.0,59903100000000.0,4792248000000.0,750.3132187553825,562969.9262390626,1015037.5039563444,284721.7040258626,0.2805036295861913,1015037.5039563444
PSZ2 G280.76-52.30,cluster,PSZ2_Planck2016,0.59,487668400000000.0,65835234000000.0,60958550000000.0,4876684000000.0,754.7294012811808,569616.4691582497,1023940.5780372327,286465.7112476497,0.279767905864976,1023940.5780372327
PSZ2 G281.09-42.51,cluster,PSZ2_Planck2016,0.38,447692400000000.06,60438474000000.01,55961550000000.01,4476924000000.001,733.3487982323577,537800.4598688433,981075.222502414,277860.6270422433,0.2832205122187352,981075.222502414
PSZ2 G281.26-46.90,cluster,PSZ2_Planck2016,0.284,435514600000000.06,58794471000000.01,54439325000000.01,4355146000000.001,726.5848054792424,527925.4795533085,967639.9847516436,275056.3392294084,0.2842548298580333,967639.9847516436
PSZ2 G282.12+54.04,cluster,PSZ2_Planck2016,0.1268,465424300000000.0,62832280500000.0,58178037500000.0,4654243000000.0,742.9826636598715,552023.2384991178,1000315.4433993556,281787.88329666783,0.2816990231991947,1000315.4433993556
PSZ2 G282.14+38.29,cluster,PSZ2_Planck2016,0.327,484399500000000.0,65393932499999.99,60549937499999.99,4843994999999.999,753.0257661451459,567047.804478484,1020503.0092538536,285795.040189234,0.2800531087097868,1020503.0092538536
PSZ2 G282.28+49.94,cluster,PSZ2_Planck2016,0.66,780200400000000.0,105327054000000.0,97525050000000.0,7802004000000.0,883.8176509727523,781133.6401709937,1295136.464006323,328132.5136223938,0.2533574821971747,1295136.464006323
PSZ2 G282.67+20.83,cluster,PSZ2_Planck2016,0.1306,444775600000000.0,60044706000000.0,55596950000000.0,4447756000000.0,731.739937038777,535443.3354575133,977874.0553391668,277197.0594221133,0.2834690806128097,977874.0553391668
PSZ2 G283.16-22.91,cluster,PSZ2_Planck2016,0.45,675148100000000.0,91144993500000.0,84393512500000.0,6751481000000.0,841.8980019141532,708792.2456270434,1204791.7126590852,316786.74308289343,0.2629390124071456,1204791.7126590852
PSZ2 G283.26+77.37,cluster,PSZ2_Planck2016,0.28164,528257400000000.06,71314749000000.02,66032175000000.01,5282574000000.001,775.2780998571869,601056.1321181703,1065700.6762333172,294338.52814407024,0.2761924944857872,1065700.6762333172
PSZ2 G283.91+73.87,cluster,PSZ2_Planck2016,0.0852,298809100000000.0,40339228500000.0,37351137500000.0,2988091000000.0,640.1971278353352,409852.3624886125,801510.7587966259,236357.3746329625,0.294889834027712,801510.7587966259
PSZ2 G284.41+52.45,cluster,PSZ2_Planck2016,0.4414,1117613300000000.0,150877795500000.0,139701662500000.0,11176133000000.0,997.2576183483447,994522.757353813,1550094.6855492145,345612.4466878631,0.2229621518671351,1550094.6855492145
PSZ2 G284.59+70.84,cluster,PSZ2_Planck2016,0.0896,220053500000000.0,29707222500000.0,27506687500000.0,2200535000000.0,577.6581437107149,333688.9309953089,687822.8302610621,205921.1377450589,0.29938107414507,687822.8302610621
PSZ2 G284.97-23.69,cluster,PSZ2_Planck2016,0.39,839252300000000.0,113299060500000.0,104906537500000.0,8392523000000.0,905.7519788796,820386.6472443115,1343255.7758564071,333098.7179398615,0.2479786232279484,1343255.7758564071
PSZ2 G285.52-62.23,cluster,PSZ2_Planck2016,0.1168,363555200000000.0,49079952000000.0,45444400000000.0,3635552000000.0,683.8062080690174,467590.9301937284,884092.3385072801,256502.9646369284,0.290131418930757,884092.3385072801
PSZ2 G285.63-17.23,cluster,PSZ2_Planck2016,0.35,664187000000000.0,89665245000000.0,83023375000000.0,6641870000000.0,837.2804729658924,701038.5904099884,1194971.7327444805,315397.33818948845,0.2639370702645144,1194971.7327444805
PSZ2 G285.63+72.75,cluster,PSZ2_Planck2016,0.165,560703500000000.0,75694972500000.0,70087937500000.0,5607035000000.0,790.9622850345268,625621.3363470399,1097941.194776956,300064.8291217899,0.2732977235477054,1097941.194776956
PSZ2 G285.87-74.93,cluster,PSZ2_Planck2016,0.213,449595500000000.06,60695392500000.01,56199437500000.01,4495955000000.001,734.3947697024985,539335.6777663857,983158.2422950494,278290.8641631357,0.2830580594162578,983158.2422950494
PSZ2 G286.28-38.36,cluster,PSZ2_Planck2016,0.307,594013100000000.0,80191768500000.0,74251637500000.0,5940131000000.0,806.4489145686563,650359.8518089639,1130083.3022650164,305463.07466731395,0.2703013787170175,1130083.3022650164
PSZ2 G286.39+64.06,cluster,PSZ2_Planck2016,0.228986,409803500000000.06,55323472500000.01,51225437500000.01,4098035000000.001,711.8800477874272,506773.2024378296,938642.6380107997,268832.47956257965,0.2864055697835096,938642.6380107997
PSZ2 G286.62-31.24,cluster,PSZ2_Planck2016,0.21,568384800000000.0,76731948000000.0,71048100000000.0,5683848000000.0,794.5866480575737,631367.9412713705,1105436.179206618,301351.50611817057,0.2726086876715519,1105436.179206618
PSZ2 G286.68+23.18,cluster,PSZ2_Planck2016,0.3,504316600000000.0,68082741000000.0,63039575000000.0,5043166000000.0,763.2902143797866,582611.9513679405,1041271.7316961348,289794.8906010405,0.2783086122284253,1041271.7316961348
PSZ2 G286.75-37.35,cluster,PSZ2_Planck2016,0.47,678544000000000.0,91603440000000.0,84818000000000.0,6785440000000.0,843.3184677046876,711186.0379717821,1207817.8785800138,317208.8028757822,0.262629663379973,1207817.8785800138
PSZ2 G286.98+32.90,cluster,PSZ2_Planck2016,0.39,1469261100000000.0,198350248500000.0,183657637500000.0,14692611000000.0,1093.2680478703624,1195235.024494273,1777304.8941857612,342150.440720623,0.1925108302126027,1777304.8941857612
PSZ2 G287.00-35.24,cluster,PSZ2_Planck2016,0.43,522633900000000.0,70555576500000.0,65329237500000.0,5226339000000.0,772.4951895764082,596748.8179186907,1060013.1055831737,293296.3389498408,0.2766912384432095,1060013.1055831737
PSZ2 G287.05-23.21,cluster,PSZ2_Planck2016,0.111,216654900000000.0,29248411500000.0,27081862500000.0,2166549000000.0,574.644982949936,330216.8564295322,682490.6476166258,204422.36340918223,0.2995240508028354,682490.6476166258
PSZ2 G287.22+18.13,cluster,PSZ2_Planck2016,0.155,444243200000000.0,59972832000000.0,55530400000000.0,4442432000000.0,731.4455180609636,535012.5458914716,977288.6185065124,277075.39274267154,0.2835143963572366,977288.6185065124
PSZ2 G287.25+34.96,cluster,PSZ2_Planck2016,0.349,542159300000000.0,73191505499999.98,67769912499999.99,5421592999999.999,782.0743465315281,611640.2835027168,1079632.3831048356,296850.93749776686,0.2749555701951761,1079632.3831048356
PSZ2 G287.46+81.12,cluster,PSZ2_Planck2016,0.073,262851400000000.0,35484939000000.0,32856425000000.0,2628514000000.0,613.2026980075656,376017.54884375766,751739.8861625876,223400.3746986577,0.2971777589706611,751739.8861625876
PSZ2 G287.54+58.63,cluster,PSZ2_Planck2016,0.305033,422616000000000.0,57053160000000.0,52827000000000.0,4226160000000.0,719.2820663309833,517366.6909453691,953203.0299901114,271986.7551013691,0.2853397928290164,953203.0299901114
PSZ2 G287.56-28.32,cluster,PSZ2_Planck2016,0.363,479562700000000.0,64740964499999.99,59945337499999.99,4795626999999.999,750.4909358256049,563236.6447563922,1015395.2908813296,284792.23053834226,0.2804742479070904,1015395.2908813296
PSZ2 G287.72+26.46,cluster,PSZ2_Planck2016,0.0697,257862600000000.0,34811451000000.0,32232825000000.0,2578626000000.0,609.2673230078169,371206.6708851115,744571.8712818336,221486.1012792115,0.2974677258461394,744571.8712818336
PSZ2 G287.96-32.99,cluster,PSZ2_Planck2016,0.25,618318300000000.0,83472970500000.0,77289787500000.0,6183183000000.0,817.3887644523571,668124.3922529509,1152971.299590391,309115.49342950096,0.2681033721648739,1152971.299590391
PSZ2 G288.08-14.81,cluster,PSZ2_Planck2016,0.29,519761700000000.0,70167829500000.0,64970212500000.0,5197617000000.0,771.066143435552,594542.9975525753,1057096.3754123736,292758.1796560253,0.276945590265429,1057096.3754123736
PSZ2 G288.15-39.04,cluster,PSZ2_Planck2016,0.48,587490300000000.0,79311190500000.0,73436287500000.0,5874903000000.0,803.4625400672289,645552.0532912834,1123861.5075447129,304442.5540698335,0.2708897422200584,1123861.5075447129
PSZ2 G288.27+39.97,cluster,PSZ2_Planck2016,0.1992,716228400000000.0,96690834000000.0,89528550000000.0,7162284000000.0,858.7736586248307,737492.1967478772,1240904.088504984,321634.5887972772,0.2591937537934748,1240904.088504984
PSZ2 G288.63-37.66,cluster,PSZ2_Planck2016,0.127,644087800000000.0,86951853000000.0,80510975000000.0,6440878000000.0,828.6801626419036,686710.8119562118,1176752.1030171134,312739.58738851186,0.2657650550074808,1176752.1030171134
PSZ2 G289.13+72.19,cluster,PSZ2_Planck2016,0.229,587693500000000.0,79338622500000.0,73461687500000.0,5876935000000.0,803.5559037662745,645702.0904776341,1124055.8502554102,304474.60896738415,0.2708714241362658,1124055.8502554102
PSZ2 G289.16+55.27,cluster,PSZ2_Planck2016,0.41,537366200000000.06,72544437000000.02,67170775000000.01,5373662000000.001,779.7443460548682,608001.245204534,1074849.403200965,295994.876111234,0.2753826491690314,1074849.403200965
PSZ2 G290.19+30.16,cluster,PSZ2_Planck2016,0.0685,225239200000000.0,30407292000000.0,28154900000000.0,2252392000000.0,582.1967463972343,338953.0515155255,695880.1280018017,208174.3293527255,0.2991525709327146,695880.1280018017
PSZ2 G291.34-55.31,cluster,PSZ2_Planck2016,0.1805,368692700000000.0,49773514500000.0,46086587500000.0,3686927000000.0,687.0378807190924,472021.0495429818,890317.1024775006,257950.14102993184,0.2897283903815051,890317.1024775006
PSZ2 G292.40-57.11,cluster,PSZ2_Planck2016,0.49,478701400000000.0,64624689000000.0,59837675000000.0,4787014000000.0,750.0377744155218,562556.6630501891,1014483.0504204443,284612.3381300892,0.2805491309215406,1014483.0504204443
PSZ2 G292.56+21.97,cluster,PSZ2_Planck2016,0.3,792600200000000.0,107001027000000.0,99075025000000.0,7926002000000.0,888.5126221413077,789454.6797044222,1305387.7575674208,329253.9626801223,0.2522269423559512,1305387.7575674208
PSZ2 G292.74+33.49,cluster,PSZ2_Planck2016,0.08157,206626400000000.0,27894564000000.0,25828300000000.0,2066264000000.0,565.5666989958963,319865.6910131148,666507.9764079911,199893.9607055148,0.2999123308063057,666507.9764079911
PSZ2 G293.12-70.85,cluster,PSZ2_Planck2016,0.0238,114380500000000.0,15441367500000.0,14297562500000.0,1143805000000.0,463.6472272746847,214968.7513595031,495893.52991224674,148556.9738787531,0.2995743338394468,495893.52991224674
PSZ2 G293.35+07.33,cluster,PSZ2_Planck2016,0.155,388492100000000.0,52446433500000.0,48561512500000.0,3884921000000.0,699.2199556707377,488908.5464081884,913910.238044286,263341.6805680384,0.2881482990403676,913910.238044286
PSZ2 G294.36-29.53,cluster,PSZ2_Planck2016,0.62,584317400000000.0,78882849000000.0,73039675000000.0,5843174000000.0,802.0019076036227,643207.0597998498,1120822.5400294634,303939.8145357498,0.271175680074885,1120822.5400294634
PSZ2 G294.68-37.01,cluster,PSZ2_Planck2016,0.2742,699343000000000.0,94411305000000.0,87417875000000.0,6993430000000.0,851.9170616311183,725762.6798981986,1226189.4147809711,319709.0982236986,0.2607338591980969,1226189.4147809711
PSZ2 G294.89-37.19,cluster,PSZ2_Planck2016,0.47,482687000000000.06,65162745000000.01,60335875000000.01,4826870000000.001,752.1302231308788,565699.8725469055,1018697.517377272,285441.4225764055,0.2802023345568761,1018697.517377272
PSZ2 G295.19-56.99,cluster,PSZ2_Planck2016,0.217,385040100000000.0,51980413500000.0,48130012500000.0,3850401000000.0,697.1261936545449,485984.929879274,909840.8405014706,262422.36945712403,0.2884266761563336,909840.8405014706
PSZ2 G295.25-21.55,cluster,PSZ2_Planck2016,0.61,807711900000000.0,109041106500000.0,100963987500000.0,8077119000000.0,894.1689312376739,799538.0775907239,1317773.249720576,330563.1826448739,0.2508498201150823,1317773.249720576
PSZ2 G295.34+23.34,cluster,PSZ2_Planck2016,0.119,423057700000000.0,57112789500000.0,52882212500000.0,4230577000000.0,719.5345709565208,517729.9988015845,953701.0232336952,272093.6024410345,0.2853028316132577,953701.0232336952
PSZ2 G295.63-51.96,cluster,PSZ2_Planck2016,0.333,608743400000000.0,82180359000000.0,76092925000000.0,6087434000000.0,813.1137614994605,661153.9891398015,1144009.3643611108,307704.48311670154,0.2689702485858092,1144009.3643611108
PSZ2 G296.27-52.05,cluster,PSZ2_Planck2016,0.3264,531126500000000.0,71702077499999.98,66390812499999.99,5311264999999.999,776.6903623591637,603247.918981609,1068590.802707218,294864.4538618592,0.2759376677347734,1068590.802707218
PSZ2 G296.42-32.49,cluster,PSZ2_Planck2016,0.0613,246121000000000.0,33226335000000.0,30765125000000.0,2461210000000.0,599.8012293025753,359761.51467288047,727422.5870085345,216858.37047138048,0.2981188298856551,727422.5870085345
PSZ2 G296.91-07.00,cluster,PSZ2_Planck2016,0.31,750060200000000.0,101258127000000.0,93757525000000.0,7500602000000.0,872.195205183333,760724.4759447963,1269873.6372830523,325223.39753049635,0.2561068975542522,1269873.6372830523
PSZ2 G297.97-67.74,cluster,PSZ2_Planck2016,0.87,1075359000000000.0,145173465000000.03,134419875000000.02,10753590000000.002,984.426657176108,969095.8433589264,1520509.660291379,344719.28774042625,0.2267129875875743,1520509.660291379
PSZ2 G298.56+13.53,cluster,PSZ2_Planck2016,0.64,880380100000000.0,118851313500000.0,110047512500000.0,8803801000000.0,920.4296305515388,847190.7047972423,1375775.4493949185,336023.09056509234,0.2442426856162312,1375775.4493949185
PSZ2 G299.38-57.32,cluster,PSZ2_Planck2016,0.348114,436476500000000.0,58924327500000.0,54559562500000.0,4364765000000.0,727.1236141945642,528708.7503193654,968707.9851468668,275281.1101746154,0.2841734706387083,968707.9851468668
PSZ2 G300.98+14.38,cluster,PSZ2_Planck2016,0.152,416441700000000.0,56219629500000.0,52055212500000.0,4164417000000.0,715.7339416106533,512275.0751735221,946214.3975119698,270480.0706569721,0.2858549514446069,946214.3975119698
PSZ2 G301.11+60.05,cluster,PSZ2_Planck2016,0.1797,441723300000000.06,59632645500000.01,55215412500000.01,4417233000000.001,730.0488170149425,532971.275224917,974512.9183870202,276497.230193967,0.2837286453335226,974512.9183870202
PSZ2 G302.41+21.60,cluster,PSZ2_Planck2016,0.0114,132472200000000.0,17883747000000.0,16559025000000.0,1324722000000.0,487.0968417269085,237263.33322032896,533672.4959552718,160347.12574802898,0.3004597894088737,533672.4959552718
PSZ2 G302.49+21.53,cluster,PSZ2_Planck2016,0.0114,126552500000000.0,17084587500000.0,15819062500000.0,1265525000000.0,479.67199441934287,230085.22223023008,521612.2846678042,156606.11985148006,0.300234723097476,521612.2846678042
PSZ2 G302.85-88.63,cluster,PSZ2_Planck2016,0.1125,310401500000000.0,41904202500000.0,38800187500000.0,3104015000000.0,648.4370161489071,420470.563912098,816910.2630651755,240244.779379848,0.2940895594559087,816910.2630651755
PSZ2 G303.03-68.49,cluster,PSZ2_Planck2016,0.1873,321419400000000.0,43391619000000.0,40177425000000.0,3214194000000.0,656.0812389024516,430442.5920397757,831282.2161697517,243819.57788267572,0.2933054179916278,831282.2161697517
PSZ2 G303.54+36.49,cluster,PSZ2_Planck2016,0.221153,420875900000000.0,56818246500000.0,52609487500000.0,4208759000000.0,718.285602793989,515934.2071811242,951238.6231910682,271564.61080927425,0.2854852654092948,951238.6231910682
PSZ2 G303.56+47.54,cluster,PSZ2_Planck2016,0.0462,170244400000000.0,22982994000000.0,21280550000000.0,1702444000000.0,529.9341054438376,280830.1561125604,604990.9305875506,181982.5972179604,0.3008021906067647,604990.9305875506
PSZ2 G303.75+33.70,cluster,PSZ2_Planck2016,0.0544,286949800000000.0,38738223000000.0,35868725000000.0,2869498000000.0,631.5448374172935,398848.8816684357,785444.331545995,232239.65836773565,0.2956793359379357,785444.331545995
PSZ2 G304.44+32.48,cluster,PSZ2_Planck2016,0.0554,345285500000000.0,46613542500000.0,43160687500000.0,3452855000000.0,672.0619699173582,451667.29140920006,861591.9190845259,251187.1064709501,0.2915383732217985,861591.9190845259
PSZ2 G304.65-31.66,cluster,PSZ2_Planck2016,0.1934,470983900000000.0,63582826499999.99,58872987499999.99,4709838999999.999,745.9529482341673,556445.8009792462,1006272.2061703524,282982.4224853962,0.2812185616875619,1006272.2061703524
PSZ2 G304.84-41.40,cluster,PSZ2_Planck2016,0.41,764560900000000.0,103215721500000.0,95570112500000.0,7645609000000.0,877.8248245637061,770576.4226203014,1282089.9288952115,326655.9260209514,0.2547839419520546,1282089.9288952115
PSZ2 G304.84+69.84,cluster,PSZ2_Planck2016,0.346,481795200000000.0,65042352000000.0,60224400000000.0,4817952000000.0,751.6630253525248,564997.3036821103,1017756.022731106,285256.6519653103,0.2802799940204096,1017756.022731106
PSZ2 G304.91+45.43,cluster,PSZ2_Planck2016,0.0473,368871800000000.0,49797693000000.0,46108975000000.0,3688718000000.0,687.1500001744934,472175.1227398063,890533.3210696094,258000.22491610624,0.2897142855993587,890533.3210696094
PSZ2 G305.88-44.56,cluster,PSZ2_Planck2016,0.3,568892500000000.0,76800487500000.0,71111562500000.0,5688925000000.0,794.8250536846141,631746.8659647497,1105929.7749861518,301435.64927599975,0.2725631012871267,1105929.7749861518
PSZ2 G306.02+34.47,cluster,PSZ2_Planck2016,0.2212,499637500000000.0,67451062499999.99,62454687499999.99,4996374999999.999,760.9033339966124,578973.8836871603,1036429.9631358954,288873.6089809104,0.2787198549401969,1036429.9631358954
PSZ2 G306.22-53.56,cluster,PSZ2_Planck2016,0.597129,517057400000000.0,69802749000000.0,64632175000000.0,5170574000000.0,769.7158342559073,592462.4655042674,1054342.773264662,292247.8223301674,0.2771848299630798,1054342.773264662
PSZ2 G306.50+38.50,cluster,PSZ2_Planck2016,0.1288,427573000000000.0,57722355000000.0,53446625000000.0,4275730000000.0,722.1058274264656,521436.8260032605,958776.9466678269,273178.7493837605,0.284924194655678,958776.9466678269
PSZ2 G306.66+61.06,cluster,PSZ2_Planck2016,0.0845,444686500000000.0,60032677500000.0,55585812500000.0,4446865000000.0,731.6906807516423,535371.2522988017,977776.1037628076,277176.7096390517,0.2834766656419435,977776.1037628076
PSZ2 G306.77+58.61,cluster,PSZ2_Planck2016,0.0845,507418300000000.0,68501470499999.99,63427287499999.99,5074182999999.999,764.8643452092375,585017.4665723556,1044468.8917885292,290399.49209890567,0.2780355589161022,1044468.8917885292
PSZ2 G307.56-10.74,cluster,PSZ2_Planck2016,0.25,774547900000000.0,104563966500000.0,96818487500000.0,7745479000000.0,881.6609798636632,777326.0834141547,1290436.3467565638,327606.9198943048,0.2538729792583149,1290436.3467565638
PSZ2 G307.72-77.87,cluster,PSZ2_Planck2016,0.453,603563500000000.0,81481072500000.0,75445437500000.0,6035635000000.0,810.7824050624507,657368.1083588519,1139131.6818686542,306926.16364360193,0.2694387036449677,1139131.6818686542
PSZ2 G308.33-20.21,cluster,PSZ2_Planck2016,0.48,1031870000000000.0,139302450000000.0,128983750000000.0,10318700000000.0,970.8662262250258,942581.229224423,1489446.607917003,343455.322019423,0.2305925705519223,1489446.607917003
PSZ2 G308.44+24.24,cluster,PSZ2_Planck2016,0.2553,628608200000000.0,84862107000000.0,78576025000000.0,6286082000000.0,821.9342770483602,675575.9557870105,1162525.4455674367,310592.51979071053,0.2671705131057223,1162525.4455674367
PSZ2 G308.64+60.26,cluster,PSZ2_Planck2016,0.0847,222231900000000.0,30001306500000.0,27778987500000.0,2222319000000.0,579.573270945569,335905.17639454594,691218.9664087972,206872.557268696,0.2992865753431141,691218.9664087972
PSZ2 G308.85-50.61,cluster,PSZ2_Planck2016,0.1599,303033700000000.0,40909549500000.0,37879212500000.0,3030337000000.0,643.2241623293444,413737.3230042868,807156.8018268436,237789.4415597368,0.2946012980644483,807156.8018268436
PSZ2 G309.39+13.26,cluster,PSZ2_Planck2016,0.28,571088300000000.0,77096920500000.0,71386037500000.0,5710883000000.0,795.8545331908667,633384.4380004524,1108062.0423637002,301798.2926220024,0.2723658794215268,1108062.0423637002
PSZ2 G309.43-72.86,cluster,PSZ2_Planck2016,0.35,582064600000000.0,78578721000000.0,72758075000000.0,5820646000000.0,800.9616396225822,641539.5481468952,1118659.822081772,303580.32699799526,0.2713785916017319,1118659.822081772
PSZ2 G309.49+37.31,cluster,PSZ2_Planck2016,0.2439,671654600000000.0,90673371000000.0,83956825000000.0,6716546000000.0,840.4317518752631,706325.5295601238,1201670.6206450593,316348.42822622386,0.2632571877778016,1201670.6206450593
PSZ2 G311.62-42.31,cluster,PSZ2_Planck2016,0.0984,195087800000000.0,26336853000000.0,24385975000000.0,1950878000000.0,554.7517941030006,307749.55306049803,647630.8111630449,194477.38199279804,0.3002905029233348,647630.8111630449
PSZ2 G311.91-78.80,cluster,PSZ2_Planck2016,0.219345,364676700000000.0,49231354500000.0,45584587500000.0,3646767000000.0,684.5142467427877,468559.753993846,885454.9184941048,256820.62142479603,0.290043700769737,885454.9184941048
PSZ2 G311.98+30.71,cluster,PSZ2_Planck2016,0.048,478614200000000.0,64612917000000.0,59826775000000.0,4786142000000.0,749.9918651369902,562487.7977716613,1014390.6473577486,284594.1030463613,0.2805567103636677,1014390.6473577486
PSZ2 G312.62+35.05,cluster,PSZ2_Planck2016,0.0458,288830800000000.0,38992158000000.0,36103850000000.0,2888308000000.0,632.9328185898402,400603.9528480795,788014.4805944486,232902.5805058795,0.2955562191321491,788014.4805944486
PSZ2 G312.63-66.40,cluster,PSZ2_Planck2016,0.1448,354288800000000.0,47828988000000.0,44286100000000.0,3542888000000.0,677.8997789886209,459548.1103528211,872752.6140634803,253840.41586362117,0.2908503644369009,872752.6140634803
